"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: work"
"benchmarks.dynamic.Stacks.run","thrpt",64,50.000000,0.154727,0.012762,"ops/ms",spinning,10000
