"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: work"
"benchmarks.dynamic.Stacks.run","thrpt",15,50.000000,14.146844,0.652593,"ops/ms",spinningWait,10000
