"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: work"
"benchmarks.dynamic.Stacks.run","thrpt",5,50.000000,105.396582,3.707749,"ops/ms",synchron,10000
