"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",4,50.000000,3.378580,0.124409,"ops/ms",64,REScalaSTM,64
