"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",9,50.000000,5.763830,0.157605,"ops/ms",64,REScalaSpin,64
