"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: spinningBackOff","Param: work"
"benchmarks.dynamic.Stacks.run","thrpt",5,50.000000,145.151083,12.945284,"ops/ms",synchron,7,0
"benchmarks.dynamic.Stacks.run","thrpt",5,50.000000,455.327171,8.495560,"ops/ms",spinning,7,0
"benchmarks.dynamic.Stacks.run","thrpt",5,50.000000,371.948592,38.965069,"ops/ms",stm,7,0
