"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",15,50.000000,5094.750808,455.705762,"ops/ms",scala.react
"benchmarks.simple.Mapping.shared","thrpt",15,50.000000,505.584690,10.373481,"ops/ms",scala.react
