"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",12,50.000000,342.074206,11.151678,"ops/ms",scala.rx
"benchmarks.simple.Mapping.shared","thrpt",12,50.000000,545.251850,26.573853,"ops/ms",scala.rx
