"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",8,50.000000,628.738497,67.038625,"ops/ms",REScalaSTM
"benchmarks.simple.Mapping.shared","thrpt",8,50.000000,50.634543,1.441229,"ops/ms",REScalaSTM
