"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",6,50.000000,1299.609609,36.852308,"ops/ms",REScalaSpinWait
"benchmarks.simple.Mapping.shared","thrpt",6,50.000000,59.841642,14.918874,"ops/ms",REScalaSpinWait
