"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",1,50.000000,281.757647,12.883890,"ops/ms",REScalaSTM
"benchmarks.simple.Mapping.shared","thrpt",1,50.000000,279.470259,13.630593,"ops/ms",REScalaSTM
