"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",6,50.000000,2966.592814,123.731500,"ops/s",64,REScalaSTM,64
