"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",9,50.000000,4925.723449,768.984867,"ops/s",64,REScalaSync,64
