"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",3,50.000000,785.970592,24.207309,"ops/ms",REScalaSpin
"benchmarks.simple.Mapping.shared","thrpt",3,50.000000,94.716629,9.286360,"ops/ms",REScalaSpin
