"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",64,50.000000,234.133488,14.906411,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",64,50.000000,186.759624,12.053521,"ops/ms",REScalaSync
