"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",16,50.000000,1819.585837,45.945841,"ops/ms",REScalaSpin
"benchmarks.simple.Mapping.shared","thrpt",16,50.000000,86.901130,2.993735,"ops/ms",REScalaSpin
