"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",6,50.000000,428.600792,29.446520,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",6,50.000000,365.774936,13.492072,"ops/ms",REScalaSync
