"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",32,50.000000,1600.589386,62.925174,"ops/ms",REScalaSTM
"benchmarks.simple.Mapping.shared","thrpt",32,50.000000,22.863766,0.332078,"ops/ms",REScalaSTM
