"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",7,50.000000,510.154123,33.674384,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",7,50.000000,370.893829,38.600175,"ops/ms",REScalaSync
