"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",15,50.000000,1812.090925,50.112916,"ops/ms",REScalaSpin
"benchmarks.simple.Mapping.shared","thrpt",15,50.000000,87.491010,3.563188,"ops/ms",REScalaSpin
