"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",8,50,2.904858,0.108780,"ops/ms",64,ParRP,64
"benchmarks.grid.Bench.primGrid","thrpt",8,50,2.927325,0.145727,"ops/ms",64,REScalaSTM,64
"benchmarks.grid.Bench.primGrid","thrpt",8,50,5.272454,0.778085,"ops/ms",64,REScalaSync,64
