"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: depth","Param: riname","Param: sources"
"benchmarks.grid.Bench.primGrid","thrpt",11,50,4.708395,0.179897,"ops/ms",64,ParRP,64
"benchmarks.grid.Bench.primGrid","thrpt",11,50,5.793029,0.197729,"ops/ms",64,REScalaSTM,64
"benchmarks.grid.Bench.primGrid","thrpt",11,50,4.873090,1.011404,"ops/ms",64,REScalaSync,64
