"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",5,50.000000,491.534973,16.230772,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",5,50.000000,368.659162,20.186822,"ops/ms",REScalaSync
