"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",13,50.000000,273.032091,17.897285,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",13,50.000000,188.496567,19.289274,"ops/ms",REScalaSync
