"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",1,50.000000,379.032359,5.513105,"ops/ms",REScalaSpin
"benchmarks.simple.Mapping.shared","thrpt",1,50.000000,383.165615,13.392283,"ops/ms",REScalaSpin
