"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",15,50.000000,249.327262,15.135209,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",15,50.000000,182.456780,22.657891,"ops/ms",REScalaSync
