"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",9,50.000000,324.897915,15.548070,"ops/ms",REScalaSync
"benchmarks.simple.Mapping.shared","thrpt",9,50.000000,249.214689,22.236546,"ops/ms",REScalaSync
