"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: riname"
"benchmarks.simple.Mapping.local","thrpt",7,50.000000,658.598247,49.998266,"ops/ms",REScalaSTM
"benchmarks.simple.Mapping.shared","thrpt",7,50.000000,56.116224,0.845049,"ops/ms",REScalaSTM
