"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: layout","Param: philosophers","Param: tableType","Param: work"
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,441104.021745,5282.269882,"ops/s",spinning,block,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,584871.387576,6296.927503,"ops/s",spinning,block,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,321142.159475,5181.054555,"ops/s",spinning,alternating,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,486397.524774,7757.176034,"ops/s",spinning,alternating,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,289077.351546,3633.857246,"ops/s",spinning,random,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,483684.432218,5499.839932,"ops/s",spinning,random,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,520332.414137,5208.830389,"ops/s",spinning,third,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",15,50.000000,567722.500029,4639.085243,"ops/s",spinning,third,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.reference","thrpt",15,50.000000,5610441081.004725,15508553.281135,"ops/s",,,,,0
