"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: layout","Param: philosophers","Param: tableType","Param: work"
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,375525.546762,5150.395503,"ops/s",spinningWait,block,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,583640.928746,8971.144656,"ops/s",spinningWait,block,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,236131.442823,3032.573299,"ops/s",spinningWait,alternating,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,443079.455507,5333.708241,"ops/s",spinningWait,alternating,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,205754.674603,2138.822309,"ops/s",spinningWait,random,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,419895.318764,5133.818896,"ops/s",spinningWait,random,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,532342.396146,3833.184962,"ops/s",spinningWait,third,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",16,50.000000,583969.161565,3588.835447,"ops/s",spinningWait,third,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.reference","thrpt",16,50.000000,5973381175.459877,17834273.633029,"ops/s",,,,,0
