"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: engineName","Param: layout","Param: philosophers","Param: tableType","Param: work"
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,79542.430344,4934.691154,"ops/s",synchron,block,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,78036.292005,3106.936360,"ops/s",synchron,block,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,75312.605485,2558.287778,"ops/s",synchron,alternating,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,72326.810321,1536.643114,"ops/s",synchron,alternating,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,73543.109872,2902.497842,"ops/s",synchron,random,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,70001.814879,2996.188487,"ops/s",synchron,random,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,80928.287783,3471.983048,"ops/s",synchron,third,64,static,0
"benchmarks.philosophers.PhilosopherCompetition.eat","thrpt",4,50.000000,75705.304528,1839.853947,"ops/s",synchron,third,256,static,0
"benchmarks.philosophers.PhilosopherCompetition.reference","thrpt",4,50.000000,1482967795.521931,9453675.952302,"ops/s",,,,,0
